incident_id,series_id,is_singleton,district,state,lat,lon,date
316,-1,True,CHURU,RAJASTHAN,28.29330376,74.65846427,2024-03-30
317,-1,True,NORTH EAST,DELHI,28.7184,77.258,2021-01-15
318,-1,True,NORTH WEST,DELHI,28.7186,77.0685,2021-04-11
319,-1,True,SAHARANPUR,UTTAR PRADESH,30.03381165,77.59905148,2023-01-06
320,-1,True,THANJAVUR,TAMIL NADU,10.38769226,79.31948691,2018-04-10
321,-1,True,CACHAR,ASSAM,24.81557067,92.8684965,2017-05-19
322,-1,True,D and N HAVELI,D & N HAVELI,20.21513217,73.09454961,2021-09-01
323,-1,True,DAHOD,GUJARAT,22.89799225,73.99170613,2016-12-07
324,-1,True,RAMPUR,UTTAR PRADESH,28.83244727,79.10977333,2023-07-29
325,-1,True,BULANDSHAHAR,UTTAR PRADESH,28.34875862,78.01082759,2019-03-09
326,-1,True,SHAHJAHANPUR,UTTAR PRADESH,27.99138935,79.83022753,2015-11-01
327,-1,True,AMRITSAR,PUNJAB,31.54867982,74.79883857,2021-04-26
328,-1,True,KUTCH,GUJARAT,23.7337,69.8597,2020-11-17
329,-1,True,KHASI HILLS EAST,MEGHALAYA,25.30376389,91.7592252,2015-07-12
330,-1,True,JHABUA,MADHYA PRADESH,22.41957802,74.40921617,2019-02-02
331,-1,True,KRISHNA,ANDHRA PRADESH,16.14387275,81.14805061,2018-01-18
332,-1,True,AZAMGARH,UTTAR PRADESH,26.00829095,83.01220251,2024-01-11
333,-1,True,CUDDALORE,TAMIL NADU,11.57587301,79.63002365,2016-05-02
334,-1,True,THIRUVALLUR,TAMIL NADU,13.2758581,80.19724703,2016-06-09
335,-1,True,HAMIRPUR,HIMACHAL PRADESH,31.67668481,76.49767089,2020-12-14
336,-1,True,AHMEDNAGAR,MAHARASHTRA,19.21759903,74.69220261,2016-08-07
337,-1,True,LAKSHADWEEP,LAKSHADWEEP,10.5667,72.6417,2015-07-05
338,-1,True,LATUR,MAHARASHTRA,18.34868727,76.75812608,2017-03-12
339,-1,True,WEST,DELHI,27.3032,88.2072,2023-02-26
340,-1,True,DAUSA,RAJASTHAN,26.91234818,76.57342097,2016-09-04
341,-1,True,JHUNJHUNU,RAJASTHAN,28.13517401,75.52840894,2018-01-18
342,-1,True,CHHINDWARA,MADHYA PRADESH,22.22796697,78.76413136,2015-10-05
343,-1,True,HYDERABAD CITY,ANDHRA PRADESH,16.63954622,77.98933089,2019-05-14
344,-1,True,BHARATPUR,RAJASTHAN,27.32411858,77.21752077,2021-05-13
345,-1,True,BOUDH,ODISHA,20.58319074,84.12363307,2019-10-22
346,-1,True,MATHURA,UTTAR PRADESH,27.59390433,77.62153417,2016-04-24
347,-1,True,KOPPAL,KARNATAKA,15.65125327,76.16170486,2021-03-28
348,-1,True,JHALAWAR,RAJASTHAN,24.24725541,76.11242892,2022-04-08
349,-1,True,SAHARANPUR,UTTAR PRADESH,30.03381165,77.59905148,2016-03-12
350,-1,True,NARSINGHPUR,MADHYA PRADESH,22.95134468,79.00202423,2023-02-20
351,-1,True,AMRAVATI RURAL,MAHARASHTRA,21.16520992,77.67583503,2016-06-28
352,-1,True,CUDDAPAH,ANDHRA PRADESH,14.49028913,78.69613871,2022-04-24
353,-1,True,SHAJAPUR,MADHYA PRADESH,23.56662032,76.33555181,2019-03-21
354,-1,True,PAKUR,JHARKHAND,24.57260428,87.69691969,2020-03-07
355,-1,True,KULGAM,JAMMU & KASHMIR,33.6451329,75.0184944,2016-03-14
356,-1,True,BALAGHAT,MADHYA PRADESH,21.80020721,80.42170053,2021-12-23
357,-1,True,THOUBAL,MANIPUR,24.54539255,93.97959894,2017-06-05
358,-1,True,CHAMARAJNAGAR,KARNATAKA,11.95248,77.0238496,2023-12-13
359,-1,True,BALRAMPUR,CHHATTISGARH,27.44907654,82.47158326,2023-01-26
360,-1,True,NICOBAR,A & N ISLANDS,7.83529075,93.51160124,2022-12-27
361,-1,True,MAHOBA,UTTAR PRADESH,25.3452967,79.67863003,2016-12-09
362,-1,True,PAPUM PARE,ARUNACHAL PRADESH,27.27352972,93.54468184,2019-05-07
363,-1,True,DATIYA,MADHYA PRADESH,25.9022644,78.63916571,2018-10-23
364,-1,True,KAUSHAMBI,UTTAR PRADESH,25.53587532,81.41811282,2019-04-03
365,-1,True,ROURKELA,ODISHA,22.2604,84.8536,2016-07-15
366,-1,True,ROHTAK,HARYANA,28.89251765,76.53123235,2021-02-04
367,-1,True,RAJGARH,MADHYA PRADESH,23.78549903,76.66431224,2024-02-27
368,-1,True,KORIYA,CHHATTISGARH,23.50412777,82.12515636,2022-06-26
369,-1,True,IMPHAL(WEST),MANIPUR,24.79400559,93.8885905,2019-01-06
370,-1,True,SOLAN,HIMACHAL PRADESH,31.03864312,76.94442141,2023-03-15
371,-1,True,JORHAT,ASSAM,26.76244824,94.30197723,2016-03-06
372,-1,True,JORHAT,ASSAM,26.76244824,94.30197723,2022-01-14
373,-1,True,SIANG UPPER,ARUNACHAL PRADESH,28.83092449,95.00155765,2022-08-14
374,-1,True,ALIGARH,UTTAR PRADESH,27.93748577,78.00146831,2016-01-05
375,-1,True,KENDRAPARA,ODISHA,20.60631982,86.83763248,2015-08-02
376,-1,True,SUNDARGARH,ODISHA,22.06354819,84.50524819,2018-12-08
377,-1,True,CUTTACK,ODISHA,20.40764065,85.77768102,2015-12-05
378,-1,True,MADURAI RURAL,TAMIL NADU,9.904313833,78.01366033,2022-04-13
379,-1,True,BIKANER,RAJASTHAN,28.12489068,73.26943323,2018-01-31
380,-1,True,MEERUT,UTTAR PRADESH,29.02957626,77.80611006,2019-04-11
381,-1,True,THIRUNELVELI RURAL,TAMIL NADU,8.457430704,77.70549636,2018-12-19
382,-1,True,BHAGALPUR,BIHAR,25.27719289,87.04213814,2016-05-22
383,-1,True,PURI,ODISHA,19.83509175,85.8669899,2022-07-04
384,-1,True,TIRAP,ARUNACHAL PRADESH,26.9440623,95.41470328,2019-07-31
385,-1,True,NORTH,SIKKIM,27.81381005,88.54200565,2016-10-25
386,-1,True,MUNGER,BIHAR,25.19853796,86.54173673,2023-02-17
387,-1,True,BHOPAL RLY.,MADHYA PRADESH,23.269,77.4158,2016-12-04
388,-1,True,BARWANI,MADHYA PRADESH,21.70213571,74.9100472,2016-08-01
389,-1,True,UKHRUL,MANIPUR,25.05900315,94.44129567,2022-10-02
390,-1,True,SITAMARHI,BIHAR,26.5657007,85.61172491,2023-06-28
391,-1,True,GHAZIPUR,UTTAR PRADESH,25.62472478,83.53608546,2022-01-15
392,-1,True,SITAPUR,UTTAR PRADESH,27.50199596,80.85288881,2023-08-11
393,-1,True,GADCHIROLI,MAHARASHTRA,19.7955461,80.30965564,2017-09-13
394,-1,True,DAHOD,GUJARAT,22.89799225,73.99170613,2019-08-22
395,-1,True,NADIA,WEST BENGAL,23.56410971,88.58293035,2022-05-16
396,-1,True,BIKANER,RAJASTHAN,28.12489068,73.26943323,2022-12-06
397,-1,True,PURNEA,BIHAR,25.81714802,87.40447607,2015-02-21
398,-1,True,SERCHHIP,MIZORAM,23.26386471,92.9141585,2019-12-15
399,-1,True,LUCKNOW,UTTAR PRADESH,26.83823359,80.89706027,2015-10-13
400,-1,True,MYSORE RURAL,KARNATAKA,12.24810026,76.52881803,2015-02-07
401,-1,True,WEST,DELHI,27.3032,88.2072,2020-09-24
402,-1,True,MOKOKCHUNG,NAGALAND,26.47891176,94.52242601,2018-07-11
403,-1,True,ANGUL,ODISHA,21.1207062,84.99839213,2021-08-03
404,-1,True,DANTEWARA,CHHATTISGARH,18.65385409,81.0720012,2018-01-14
405,-1,True,SIRMAUR,HIMACHAL PRADESH,30.68276445,77.4318469,2023-08-23
406,-1,True,KOTA,RAJASTHAN,25.17571808,76.18618928,2020-06-04
407,-1,True,MANDI,HIMACHAL PRADESH,31.63580594,76.96556931,2022-04-15
408,-1,True,GURGAON,HARYANA,28.04389479,77.0193513,2016-04-09
409,-1,True,UDUPI,KARNATAKA,13.45040423,74.7200999,2016-09-25
410,-1,True,JAMSHEDPUR RLY.,JHARKHAND,22.805618,86.20311,2024-03-31
411,-1,True,UDHAMSINGH NAGAR,UTTARAKHAND,29.02779578,79.45629005,2020-06-07
412,-1,True,AURANGABAD,BIHAR,24.77429187,84.45986024,2015-04-26
413,-1,True,CRIME SRINAGAR,JAMMU & KASHMIR,33.609410820526314,75.20080053315789,2023-05-02
414,-1,True,BALRAMPUR,UTTAR PRADESH,27.44907654,82.47158326,2020-03-07
415,-1,True,SIROHI,RAJASTHAN,24.79769053,72.75309132,2017-06-27
416,-1,True,MATHURA,UTTAR PRADESH,27.59390433,77.62153417,2018-02-12
417,-1,True,ROHTAS,BIHAR,24.99170461,83.93507627,2020-05-13
418,-1,True,CUTTACK,ODISHA,20.40764065,85.77768102,2018-03-29
419,-1,True,BATALA,PUNJAB,31.8183,75.2071,2015-04-02
420,-1,True,PALI,RAJASTHAN,25.80490394,73.55285641,2022-03-13
421,-1,True,VADODARA COMMR.,GUJARAT,22.334291554615387,72.26339328884616,2016-01-21
422,-1,True,JALORE,RAJASTHAN,25.07578094,72.18647262,2021-02-24
423,-1,True,KURUKSHETRA,HARYANA,30.0565266,76.7877468,2016-01-22
424,-1,True,JAMMU,JAMMU & KASHMIR,32.7131991,74.84775204,2017-12-25
425,-1,True,SEALDAH G.R.P.,WEST BENGAL,22.6189,88.3859,2020-04-17
426,-1,True,I.G.I. AIRPORT,DELHI,28.5562,77.1,2022-10-13
427,-1,True,PANCHKULA,HARYANA,30.70089714,76.97173238,2020-08-03
428,-1,True,SOUTH,DELHI,27.27802162,88.37538595,2017-07-22
429,-1,True,ADILABAD,ANDHRA PRADESH,19.28451395,78.81321233,2023-12-19
430,-1,True,UTTAR KANNADA,KARNATAKA,14.53895798,74.35229081,2016-09-17
431,-1,True,KOLAR,KARNATAKA,13.31279988,78.01376948,2022-10-11
432,-1,True,CHANDOLI,UTTAR PRADESH,25.11808596,83.25307063,2023-05-17
433,-1,True,HAVERI,KARNATAKA,14.73758281,75.39612306,2017-10-10
434,-1,True,FATEHGARH SAHIB,PUNJAB,30.64290947,76.36208395,2017-09-21
435,-1,True,SHAHJAHANPUR,UTTAR PRADESH,27.99138935,79.83022753,2021-03-05
436,-1,True,KAMENG WEST,ARUNACHAL PRADESH,27.46486582,92.6501575,2022-03-23
437,-1,True,PAKUR,JHARKHAND,24.57260428,87.69691969,2018-11-08
438,-1,True,WARANGAL,ANDHRA PRADESH,18.01752609,79.87422029,2020-11-26
439,-1,True,SIHORE,MADHYA PRADESH,22.92971997,77.06780203,2020-05-09
440,-1,True,NORTH,TRIPURA,27.81381005,88.54200565,2015-12-09
441,-1,True,KUPWARA,JAMMU & KASHMIR,34.59923474,74.21587684,2016-11-21
442,-1,True,KULGAM,JAMMU & KASHMIR,33.6451329,75.0184944,2020-08-17
443,-1,True,BHARUCH,GUJARAT,21.75787276,72.67326347,2021-10-27
444,-1,True,BHADRAK,ODISHA,20.95262735,86.81496205,2024-02-04
445,-1,True,C.I.D.,ASSAM,26.299230679166666,92.65336424125,2019-12-30
446,-1,True,MANDYA,KARNATAKA,12.57490181,76.81570099,2021-04-14
447,-1,True,JHAJJAR,HARYANA,28.59651868,76.61137143,2024-03-13
448,-1,True,WEST GODAVARI,ANDHRA PRADESH,16.63297944,81.45912991,2015-04-04
449,-1,True,CHAMPHAI,MIZORAM,23.54166581,93.24221799,2015-11-25
450,-1,True,KARIMNAGAR,ANDHRA PRADESH,18.51548319,79.43765429,2016-09-01
451,-1,True,KOLAR,KARNATAKA,13.31279988,78.01376948,2021-05-18
452,-1,True,VADODARA COMMR.,GUJARAT,22.334291554615387,72.26339328884616,2017-08-15
453,-1,True,MAMIT,MIZORAM,23.73852943,92.43308038,2019-04-14
454,-1,True,PUNE COMMR.,MAHARASHTRA,19.44197594,75.93815318631579,2016-09-07
455,-1,True,PEREN,NAGALAND,25.5225,93.6623,2019-02-25
456,-1,True,FATEHGARH SAHIB,PUNJAB,30.64290947,76.36208395,2021-06-24
457,-1,True,JAGRAON,PUNJAB,30.7916,75.4694,2023-08-16
458,-1,True,DHAMTARI,CHHATTISGARH,20.55491263,81.75691955,2021-09-11
459,-1,True,REASI,JAMMU & KASHMIR,33.0828,74.8333,2021-11-30
460,-1,True,KOTA,RAJASTHAN,25.17571808,76.18618928,2023-11-09
461,-1,True,GRP,HARYANA,29.266942843157896,76.51933779473684,2019-08-10
462,-1,True,SOUTH GOA,GOA,15.19527866,73.9417926,2022-08-11
463,-1,True,PILIBHIT,UTTAR PRADESH,28.52024175,79.90103974,2018-10-12
464,-1,True,ARWAL,BIHAR,25.1643,84.6688,2017-05-29
465,-1,True,GORAKHPUR,UTTAR PRADESH,26.63315887,83.35495604,2017-11-30
466,-1,True,KHAMMAM,ANDHRA PRADESH,17.68392133,80.67008644,2019-06-27
467,-1,True,MUZAFFARNAGAR,UTTAR PRADESH,29.47050798,77.64017848,2019-06-25
468,-1,True,RAMBAN,JAMMU & KASHMIR,33.2421,75.2336,2015-11-26
469,-1,True,G.R.P.,HIMACHAL PRADESH,30.914265515,77.50017959333333,2023-10-25
470,-1,True,CHANDEL,MANIPUR,24.2635813,94.09443844,2020-06-11
471,-1,True,JIND,HARYANA,29.45149822,76.29598576,2019-06-29
472,-1,True,CHITRAKOOT DHAM,UTTAR PRADESH,25.15992462,81.07666088,2019-04-05
473,-1,True,GONDIA,MAHARASHTRA,21.22500841,80.17522699,2022-12-18
474,-1,True,SIVAGANGAI,TAMIL NADU,9.960306581,78.56535729,2019-01-05
475,-1,True,BARNALA,PUNJAB,30.3819,75.5468,2023-06-25
476,-1,True,MADHUBANI,BIHAR,26.41380538,86.1632836,2015-12-09
477,-1,True,FATEHABAD,HARYANA,29.57298319,75.54608717,2019-08-12
478,-1,True,AMRITSAR,PUNJAB,31.54867982,74.79883857,2023-08-13
479,-1,True,KUPWARA,JAMMU & KASHMIR,34.59923474,74.21587684,2020-04-29
480,-1,True,KHAMMAM,ANDHRA PRADESH,17.68392133,80.67008644,2021-08-19
481,-1,True,GANGANAGAR,RAJASTHAN,29.25678541,73.56192303,2022-02-10
482,-1,True,MAYURBHANJ,ODISHA,21.89762155,86.40304081,2015-10-22
483,-1,True,ARARIA,BIHAR,26.21152812,87.30766555,2016-01-21
484,-1,True,JAMSHEDPUR,JHARKHAND,22.8046,86.2029,2023-02-18
485,-1,True,LOHIT,ARUNACHAL PRADESH,27.94678527,96.59670771,2016-11-27
486,-1,True,JAMSHEDPUR RLY.,JHARKHAND,22.805618,86.20311,2024-01-22
487,-1,True,KANDHAMAL,ODISHA,20.09287862,84.02216353,2015-05-16
488,-1,True,CHURU,RAJASTHAN,28.29330376,74.65846427,2018-10-20
489,-1,True,PRATAPGARH,UTTAR PRADESH,25.86484273,81.93530049,2019-09-09
490,-1,True,PANIPAT,HARYANA,29.34352134,76.92895915,2021-02-17
491,-1,True,RI-BHOI,MEGHALAYA,25.897066,91.84516159,2017-02-21
492,-1,True,DHARWAD RURAL,KARNATAKA,15.34383138,75.13831264,2018-08-30
493,-1,True,BONGAIGAON,ASSAM,26.45012522,90.67342962,2022-05-24
494,-1,True,ST.RAVIDASNAGAR,UTTAR PRADESH,25.36457874,82.43494991,2020-10-11
495,-1,True,JABALPUR,MADHYA PRADESH,23.18525572,79.98328755,2016-10-21
496,-1,True,SAWAI MADHOPUR,RAJASTHAN,26.25108118,76.42192839,2024-02-10
497,-1,True,RAILWAYS,KERALA,10.524360039461538,76.18736327076923,2016-03-21
498,-1,True,DHOLPUR,RAJASTHAN,26.72397055,77.7447622,2016-05-25
499,-1,True,BERHAMPUR,ODISHA,19.315,84.7941,2019-01-30
500,-1,True,G.R.P.,ASSAM,26.299230679166666,92.65336424125,2018-03-24
501,-1,True,IMPHAL(WEST),MANIPUR,24.79400559,93.8885905,2020-10-05
502,-1,True,JHAJJAR,HARYANA,28.59651868,76.61137143,2022-04-25
503,-1,True,HATHRAS,UTTAR PRADESH,27.57814661,78.18251084,2022-02-11
504,-1,True,AHWA-DANG,GUJARAT,20.7584,73.6864,2019-05-18
505,-1,True,MUMBAI RLY.,MAHARASHTRA,18.9728,72.8206,2017-03-17
506,-1,True,JHARSUGUDA,ODISHA,21.82705857,83.93581682,2016-08-31
507,-1,True,DAUSA,RAJASTHAN,26.91234818,76.57342097,2021-11-15
508,-1,True,VISAKHA RURAL,ANDHRA PRADESH,16.666516852962964,79.80571230333334,2019-07-21
509,-1,True,DEHRADUN,UTTARAKHAND,30.53333341,77.90884125,2021-06-15
510,-1,True,BURDWAN,WEST BENGAL,23.44445389,87.81505811,2018-05-23
511,-1,True,G.R.P.(RLY),DELHI,28.15553352,81.676047552,2016-09-15
512,-1,True,RAYAGADA,ODISHA,19.29284002,83.4586012,2019-02-25
513,-1,True,NORTH,DELHI,27.81381005,88.54200565,2019-12-02
514,-1,True,JAMMU,JAMMU & KASHMIR,32.7131991,74.84775204,2019-01-12
515,-1,True,LAKHISARAI,BIHAR,25.18344932,86.12825701,2021-10-25
516,-1,True,JAMTARA,JHARKHAND,23.97873318,86.9532508,2015-02-06
517,-1,True,MUZAFFARPUR,BIHAR,26.18664417,85.32745092,2023-03-03
518,-1,True,KENDRAPARA,ODISHA,20.60631982,86.83763248,2023-01-21
519,-1,True,JABALPUR,MADHYA PRADESH,23.18525572,79.98328755,2015-01-02
520,-1,True,SAGAR,MADHYA PRADESH,23.80031871,78.71940358,2016-08-26
521,-1,True,HATHRAS,UTTAR PRADESH,27.57814661,78.18251084,2020-01-02
522,-1,True,AMBALA,HARYANA,30.35036723,76.94970311,2024-02-13
523,-1,True,DIMAPUR,NAGALAND,25.81417681,93.75074058,2018-09-23
524,-1,True,MALKANGIR,ODISHA,18.2522793,81.98293636,2023-09-05
525,-1,True,SATARA,MAHARASHTRA,17.6737909,74.18052064,2022-04-05
526,-1,True,MUZAFFARNAGAR,UTTAR PRADESH,29.47050798,77.64017848,2020-01-26
527,-1,True,THRISSUR,KERALA,10.45893265,76.12321941,2018-07-16
528,-1,True,ANDAMAN,A & N ISLANDS,12.38257107,92.82291051,2015-05-25
529,-1,True,N.C.HILLS,ASSAM,25.33829985,92.97740206,2017-07-04
530,-1,True,INDORE,MADHYA PRADESH,22.68026575,75.91338013,2021-04-18
531,-1,True,MANDI,HIMACHAL PRADESH,31.63580594,76.96556931,2019-03-24
532,-1,True,CRIME JAMMU,JAMMU & KASHMIR,33.609410820526314,75.20080053315789,2017-01-04
533,-1,True,TONK,RAJASTHAN,26.15393507,75.79192216,2018-11-20
534,-1,True,VIDISHA,MADHYA PRADESH,23.82838308,77.90135076,2018-05-16
535,-1,True,KHEDA NORTH,GUJARAT,22.88765313,73.01880352,2023-06-18
536,-1,True,JALNA,MAHARASHTRA,19.98461253,75.98473607,2017-11-18
537,-1,True,KALAHANDI,ODISHA,19.78425309,83.11240438,2017-03-02
538,-1,True,WARDHA,MAHARASHTRA,20.80743024,78.57259106,2018-09-11
539,-1,True,RAYAGADA,ODISHA,19.29284002,83.4586012,2020-09-03
540,-1,True,PANIPAT,HARYANA,29.34352134,76.92895915,2015-10-09
541,-1,True,WAYANADU,KERALA,11.71527746,76.07587007,2016-06-19
542,-1,True,AURANGABAD RURAL,MAHARASHTRA,19.8762,75.3433,2016-01-01
543,-1,True,CHANDIGARH,CHANDIGARH,30.7426,76.75872466,2017-12-21
544,-1,True,KRISHNA,ANDHRA PRADESH,16.14387275,81.14805061,2022-01-16
545,-1,True,BARAGARH,ODISHA,21.13240638,83.264445,2018-11-26
546,-1,True,LOHARDAGGA,JHARKHAND,23.48879604,84.66051691,2021-09-19
547,-1,True,VIRUDHUNAGAR,TAMIL NADU,9.468872196,77.87641469,2022-12-02
548,-1,True,JAMALPUR RLY.,BIHAR,25.3137,86.4906,2022-03-15
549,-1,True,WASHIM,MAHARASHTRA,20.28228239,77.25502394,2024-01-13
550,-1,True,MUMBAI,MAHARASHTRA,19.076,72.8777,2019-06-02
551,-1,True,SOUTH GOA,GOA,15.19527866,73.9417926,2016-11-04
552,-1,True,RAILWAYS,KARNATAKA,14.442164613461538,76.08676057384615,2018-02-25
553,-1,True,BULANDSHAHAR,UTTAR PRADESH,28.34875862,78.01082759,2019-02-01
554,-1,True,THIRUVANNAMALAI,TAMIL NADU,12.41931895,79.23265632,2017-12-06
555,-1,True,DARBHANGA,BIHAR,26.14618772,85.97387352,2022-08-03
556,-1,True,UNA,HIMACHAL PRADESH,31.58330388,76.18353932,2016-11-22
557,-1,True,JAISALMER,RAJASTHAN,26.86900839,71.18371877,2019-08-26
558,-1,True,HAVERI,KARNATAKA,14.73758281,75.39612306,2020-07-29
559,-1,True,DHEMAJI,ASSAM,27.58653344,94.71336909,2015-01-29
560,-1,True,ROHTAS,BIHAR,24.99170461,83.93507627,2016-12-13
561,-1,True,AIZAWL,MIZORAM,23.90781335,92.85359459,2023-09-30
562,-1,True,GUNTAKAL RLY.,ANDHRA PRADESH,15.1674,77.3736,2023-03-06
563,-1,True,BIKANER,RAJASTHAN,28.12489068,73.26943323,2018-12-16
564,-1,True,MOGA,PUNJAB,30.75654007,75.16008451,2018-02-25
565,-1,True,BALASORE,ODISHA,21.48570932,87.08085828,2022-08-04
566,-1,True,BARAMULLA,JAMMU & KASHMIR,34.2021,74.3482,2017-10-15
567,-1,True,JAJPUR,ODISHA,20.85324909,86.15277301,2019-07-05
568,-1,True,AMRITSAR,PUNJAB,31.54867982,74.79883857,2016-12-07
569,-1,True,PUNE COMMR.,MAHARASHTRA,19.44197594,75.93815318631579,2020-08-01
570,-1,True,GWALIOR,MADHYA PRADESH,26.04074442,78.12782433,2023-03-20
571,-1,True,PANCHKULA,HARYANA,30.70089714,76.97173238,2017-12-05
572,-1,True,KORAPUT,ODISHA,18.82627795,82.8127847,2020-10-15
573,-1,True,TRICHY RURAL,TAMIL NADU,10.93804533675,78.59222897111111,2022-10-15
574,-1,True,CHANDEL,MANIPUR,24.2635813,94.09443844,2018-07-04
